2101,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,CONJUNTURA ECONÔMICA *,33.641.663/0001-44,"R$ 47.746,71"
2102,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,ÉPOCA *,04.067.191/0001-60,"R$ 243.023,83"
2103,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,EXAME *,44.597.052/0079-22,"R$ 247.037,32"
2104,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,ISTO É *,43.525.419/0001-70,"R$ 219.192,00"
2105,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,PREIOQUSAEMNABSAEEMCPARRENSAAVSAGLR(ARNSCDEESDINTEOGRÓACEIOS *,04.067.191/0001-60,"R$ 129.227,51"
2106,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,PRODUÇÕES) *,68.626.167/0001-04,"R$ 508.606,25"
2107,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,VEJA SÃO PAULO *,44.597.052/0079-22,"R$ 444.667,18"
2108,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,REVISTA,CÍRIOS DE NAZARE *,03.890.275/0001-36,"R$ 55.358,50"
2109,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GAZETA DE ALAGOAS * 7,12.186.524/0001-06,"R$ 12.093,76"
2110,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV AMAZONAS * 5,04.387.825/0001-61,"R$ 17.328,66"
2111,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV PARINTINS * 7,04.387.825/0009-19,"R$ 1.283,90"
2112,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV OESTE DA BAHIA * 5,16.395.923/0001-20,"R$ 4.543,62"
2113,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV SUBAÉ * 10,13.884.226/0001-44,"R$ 6.268,87"
2114,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV SANTA CRUZ * 4,13.476.833/0001-75,"R$ 8.790,65"
2115,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV SÃO FRANCISCO * 7,16.315.327/0001-92,"R$ 5.849,46"
2116,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV BAHIA * 11,13.425.269/0001-61,"R$ 39.268,83"
2117,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV SUDOESTE DA BAHIA * 5,16.314.163/0001-89,"R$ 9.467,00"
2118,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV VERDES MARES * 10,07.199.664/0001-70,"R$ 30.027,56"
2119,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO (BAIXADA) * 10,33.252.156/0080-12,"R$ 33.242,50"
2120,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV RIO BALSAS * 6,11.319.043/0001-50,"R$ 1.535,09"
2121,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV MIRANTE * 9,10.461.622/0001-70,"R$ 2.071,24"
2122,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV MIRANTE * 10,10.363.729/0001-86,"R$ 2.876,08"
2123,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV MIRANTE * 13,00.927.630/0001-06,"R$ 1.997,61"
2124,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV MIRANTE * 10,07.306.616/0001-34,"R$ 9.165,98"
2125,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV INTEGRAÇÃO * 12,20.060.471/0001-00,"R$ 9.567,20"
2126,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO MINAS (REDE GLOBO) * 12,33.756.610/0001-79,"R$ 56.177,12"
2127,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LESTE (REDE GLOBO) * 3,21.712.856/0001-60,"R$ 6.587,80"
2128,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV INTEGRAÇÃO * 7,25.631.672/0002-07,"R$ 7.159,58"
2129,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO (GLOBO) * 5,21.575.063/0001-46,"R$ 8.339,41"
2130,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,INTER TV GRANDE MINAS * 4,16.924.581/0001-98,"R$ 6.385,26"
2131,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV INTEGRAÇÃO * 8,25.631.672/0001-26,"R$ 13.360,08"
2132,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV EPTV SUL DE MINAS * 5,25.166.281/0001-88,"R$ 9.591,14"
2133,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,CNT CURITIBA * 6,77.237.733/0001-79,"R$ 101.089,13"
2134,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,REDE BANDEIRANTES * 13,60.509.239/0001-13,"R$ 138.050,27"
2135,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,REDE RECORD *,60.628.369/0001-75,"R$ 350.914,09"
2136,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,REDE SBT *,45.039.237/0001-14,"R$ 418.025,90"
2137,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,REDE TV! * 9,02.131.538/0001-60,"R$ 87.516,60"
2138,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 13,01.518.460/0001-79,"R$ 1.306,67"
2139,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 7,04.832.721/0001-19,"R$ 20.854,72"
2140,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 11,04.832.721/0003-80,"R$ 4.722,01"
2141,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 13,83.338.129/0001-31,"R$ 1.329,64"
2142,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 5,04.832.721/0002-08,"R$ 1.888,49"
2143,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 8,83.657.999/0001-73,"R$ 1.306,67"
2144,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL REDENÇÃO * 9,83.836.155/0001-90,"R$ 1.306,67"
2145,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV TAPAJÓS * 4,04.844.676/0001-12,"R$ 2.965,42"
2146,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV LIBERAL * 7,38.753.232/0001-93,"R$ 1.306,67"
2147,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV PARAÍBA * 3,08.584.526/0001-78,"R$ 4.687,14"
2148,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV CABO BRANCO * 7,08.843.575/0001-88,"R$ 7.042,99"
2149,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV ASA BRANCA * 8,24.462.152/0001-74,"R$ 8.378,16"
2150,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GRANDE RIO * 2,11.996.667/0001-02,"R$ 5.849,46"
2151,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO * 13,27.865.757/0038-96,"R$ 33.291,36"
2152,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV ALVORADA DO SUL *,23.526.395/0001-66,"R$ 2.299,73"
2153,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV CLUBE * 4,06.847.495/0001-75,"R$ 7.263,17"
2154,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,INTER TV ALTO LITORAL *,31.918.725/0001-97,"R$ 7.432,43"
2155,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,INTER TV SERRA + MAR * 12,31.396.583/0001-45,"R$ 10.214,34"
2156,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV RIO SUL * 13,31.980.600/0001-97,"R$ 10.354,39"
2157,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV BAND RIO * 07,33.050.733/0008-66,"R$ 908.225,45"
2158,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO MERCHANDISING/PATROCÍNIO * 4,27.865.757/0001-02,"R$ 133.398,63"
2159,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV RECORD * 13,27.906.734/0001-90,"R$ 908.225,45"
2160,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,INTER TV CABUGI * 11,10.704.625/0001-98,"R$ 12.613,57"
2161,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV SERGIPE * 4,13.029.459/0001-60,"R$ 10.133,51"
2162,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV TEM * 2,45.033.859/0001-35,"R$ 18.105,07"
2163,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,EPTV TV CAMPINAS * 12,46.242.004/0001-87,"R$ 46.154,67"
2164,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV FRONTEIRA * 13,53.268.231/0001-47,"R$ 9.146,40"
2165,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,EPTV TV RIBEIRÃO * 7,46.242.004/0002-68,"R$ 26.096,48"
2166,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV TRIBUNA * 18,58.780.453/0002-49,"R$ 22.895,03"
2167,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV EPTV CENTRAL * 6,59.152.629/0001-08,"R$ 11.519,90"
2168,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV TEM * 2,50.023.373/0001-56,"R$ 16.576,00"
2169,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV VANGUARDA * 17,56.407.083/0001-92,"R$ 22.305,33"
2170,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV GLOBO (BAIXADO) * 5,33.252.156/0104-24,"R$ 254.346,86"
2171,ADMINISTRAÇÃO DIRETA,MIN. DO TRABALHO E EMPREGO,SALLES D ARCY,TELEVISÃO,TV TEM * 33,58.833.997/0001-40,"R$ 16.945,17"
2172,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CORREIO BRAZILIENSE *,00.001.172/0001-80,"R$ 82.305,78"
2173,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,JORNAL DA NAVEGAÇÃO INTERIOR *,00.000.000/0000-00,"R$ 5.189,86"
2174,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DE NATAL *,08.320.087/0001-96,"R$ 14.124,72"
2175,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,TRIBUNA DO NORTE *,08.272.908/0001-66,"R$ 23.541,20"
2176,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DE ALEGRETE (JDA EMPRESA) *,08.021.938/0001-08,"R$ 6.352,39"
2177,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CORREIO DO SUL *,97.382.618/0001-03,"R$ 5.480,49"
2178,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,JORNAL DO POVO *,90.512.682/0001-04,"R$ 6.576,59"
2179,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DE CANOAS *,91.665.570/0008-22,"R$ 10.794,91"
2180,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DA MANHÃ *,02.115.089/0002-48,"R$ 12.455,66"
2181,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,PIONEIRO *,92.821.701/0021-53,"R$ 11.428,07"
2182,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO SERRANO *,00.000.000/0000-00,"R$ 6.576,59"
2183,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,A VOZ DA SERRA (BAIXADO) *,89.421.655/0001-47,"R$ 5.480,49"
2184,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIARIO DA MANHA *,02.115.089/0003-29,"R$ 12.455,66"
2185,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CORREIO DE GRAVATAÍ (BAIXADO) *,88.144.118/0001-34,"R$ 5.978,72"
2186,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,FOLHA DO VALE *,00.396.966/0001-90,"R$ 4.484,04"
2187,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O INFORMATIVO DO VALE *,00.440.328/0001-29,"R$ 6.576,59"
2188,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CIDADÃO *,04.536.045/0001-36,"R$ 5.231,38"
2189,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CORREIO DO POVO *,92.757.798/0001-39,"R$ 107.776,09"
2190,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CORREIO PATRANHANA *,02.606.590/0001-26,"R$ 6.726,06"
2191,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO NOTICIOSO *,00.000.000/0000-00,"R$ 5.978,72"
2192,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,FOLHA DO SUL *,00.473.627/0001-60,"R$ 17.437,93"
2193,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,JORNAL DO COMÉRCIO *,92.785.989/0001-04,"R$ 89.680,78"
2194,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O GAÚCHO *,33.641.358/0905-50,"R$ 21.797,41"
2195,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O INTERIOR *,87.632.717/0001-34,"R$ 21.624,42"
2196,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,PONCHE VERDE *,87.715.496/0001-68,"R$ 6.352,39"
2197,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,ZFOERLOHAHDOERANO*VO HAMBURGO (GRUPO,92.821.701/0001-00,"R$ 145.921,56"
2198,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,EDITORA) *,91.665.570/0001-56,"R$ 6.875,53"
2199,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,NH *,91.665.570/0001-56,"R$ 15.777,17"
2200,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,TRIBUNA UM *,02.779.622/0001-95,"R$ 4.484,04"
2201,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,MOMENTO *,91.006.742/0001-80,"R$ 5.978,72"
2202,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,A NOTÍCIA ILUSTRADA URGENTE *,02.331.133/0001-76,"R$ 5.978,72"
2203,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DA MANHÃ *,92.029.453/0001-69,"R$ 12.455,66"
2204,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O NACIONAL *,02.849.670/0001-02,"R$ 7.398,66"
2205,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO DA MANHÃ *,73.322.778/0001-90,"R$ 6.850,61"
2206,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,DIÁRIO POPULAR *,92.195.429/0001-08,"R$ 6.290,11"
2207,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,FOLHA DE QUARAÍ *,07.177.847/0001-95,"R$ 5.978,72"
2208,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,AGGAOZERTAA*DE ROSÁRIO (EDITORA ROSARENSE,87.291.381/0001-93,"R$ 6.726,06"
2209,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,LTDA) *,02.009.535/0001-59,"R$ 5.978,72"
2210,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,GAZETA MERCANTIL *,04.485.665/0001-93,"R$ 89.680,78"
2211,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,MINUANO *,94.962.990/0001-92,"R$ 5.605,05"
2212,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,GAZETA DO SUL *,95.424.834/0001-30,"R$ 9.080,18"
2213,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,A RAZAO *,88.247.697/0001-40,"R$ 8.220,74"
2214,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,A TRIBUNA REGIONAL *,96.211.446/0001-34,"R$ 6.576,59"
2215,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,FOLHA DA CIDADE *,92.170.919/0001-41,"R$ 5.605,05"
2216,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O IMPARCIAL (SUBSTITUIDO) *,02.455.500/0001-43,"R$ 6.352,39"
2217,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,VALE DOS SINOS (GRUPO EDITORIAL) *,91.665.570/0001-56,"R$ 41.518,88"
2218,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,VS *,91.665.570/0003-18,"R$ 12.455,66"
2219,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,CIDADE E CULTURA *,94.136.207/0001-31,"R$ 5.748,29"
2220,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,O JORNAL DE URUGUAIANA *,90.915.067/0001-49,"R$ 6.850,61"
2221,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,FOLHA DOMATE *,98.597.719/0001-56,"R$ 4.982,27"
2222,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,JORNAL,A PLATÉIA (REDE COMUNITARIA) *,89.845.077/0001-76,"R$ 6.726,06"
2223,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,MURAL *,00.281.918/0001-56,"R$ 798.961,60"
2224,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,PONTO OUTDOOR *,13.615.778/0001-57,"R$ 34.875,86"
2225,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,MULTI MÍDIA EXTERIOR *,04.059.190/0001-73,"R$ 69.198,13"
2226,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,CATCH *,01.425.102/0001-11,"R$ 42.037,86"
2227,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,MULTI MÍDIA EXTERIOR *,04.059.190/0001-73,"R$ 83.037,76"
2228,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,MURAL *,00.281.918/0001-56,"R$ 33.491,89"
2229,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,CATCH *,01.425.102/0001-11,"R$ 36.744,21"
2230,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,SAVA *,24.206.146/0001-56,"R$ 83.037,76"
2231,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,STAMPA *,11.853.439/0001-83,"R$ 29.841,69"
2232,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,BM4 *,03.003.179/0001-29,"R$ 138.396,26"
2233,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,OPPORTRANS *,02.327.817/0001-02,"R$ 102.949,52"
2234,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,SIGN PROPAGANDA *,33.852.906/0001-93,"R$ 46.760,64"
2235,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,ATIVA MULTICANAL *,02.441.272/0001-52,"R$ 95.285,82"
2236,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,LZ *,87.091.641/0001-87,"R$ 34.045,48"
2237,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,EXCARTA *,89.957.153/0001-35,"R$ 9.791,54"
2238,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,PAMPAS *,89.861.199/0001-56,"R$ 314.263,31"
2239,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,METROCOM *,00.366.449/0001-78,"R$ 354.527,62"
2240,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,PUBLICIDADE EXIBIDORA *,59.651.083/0001-21,"R$ 276.792,52"
2241,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR,SATÉLITE - SP *,27.130.913/0001-89,"R$ 54.337,83"
2242,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,MÍDIA EXTERIOR DIGITAL,ATIVA *,87.659.009/0001-97,"R$ 42.349,26"
2243,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"GLOBO FM - 90,1 * FM",14.878.706/0001-65,"R$ 4.203,79"
2244,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"ITAPOAN FM - 97,5 * FM",16.390.478/0001-05,"R$ 4.826,57"
2245,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"METRÓPOLE FM - 101,3 * FM",33.947.839/0001-90,"R$ 31.370,97"
2246,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"PIATÃ FM - 94,3 * FM",13.535.885/0001-75,"R$ 37.040,03"
2247,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,SOCIEDADE DA BAHIA - 740 * AM,15.122.468/0001-26,"R$ 39.561,26"
2248,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"ANTENA 1 FM - 93,7 * FM",48.060.727/0005-14,"R$ 19.080,00"
2249,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,"ATIVIDADE FM - 107,1 * FM",03.495.686/0001-27,"R$ 18.309,83"
2250,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,CBN AM - 750 * AM,02.015.014/0001-04,"R$ 18.821,89"
2251,ADMINISTRAÇÃO DIRETA,MIN. DOS TRANSPORTES,LINK,RÁDIO,CLUBE AM - 890 (SUBSTITUIDO) * AM,00.001.172/0001-80,"R$ 11.822,50"
